DATE,TMAX,TMIN
2011/10/17,64,41
2011/10/18,68,44
2011/10/19,64,48
2011/10/20,66,51
2011/10/21,62,48
2011/10/22,66,51
2011/10/23,60,37
2011/10/24,55,30
2011/10/25,59,35
2011/10/26,53,35
2011/10/27,59,35
2011/10/28,59,37
2011/10/29,62,39
2011/10/30,60,41
2011/10/31,59,50
2011/11/1,59,44
2011/11/2,59,42
2011/11/3,57,48
2011/11/4,57,46
2011/11/5,59,44
2011/11/6,55,41
2011/11/7,55,41
2011/11/8,55,33
2011/11/9,55,33
2011/11/10,59,32
2011/11/11,55,39
2011/11/12,57,32
2011/11/13,51,26
2011/11/14,53,26
2011/11/15,53,32
2011/11/16,48,41
2011/11/17,46,32
2011/11/18,51,32
2011/11/19,46,23
2011/11/20,46,21
2011/11/21,46,30
2011/11/22,50,24
2011/11/23,42,19
2011/11/24,44,21
2011/11/25,41,26
2011/11/26,46,24
2011/11/27,42,26
2011/11/28,39,26
2011/11/29,37,23
2011/11/30,39,17
2011/12/1,37,23
2011/12/2,39,19
2011/12/3,37,19
2011/12/4,39,23
2011/12/5,35,26
2011/12/6,32,26
2011/12/7,39,17
2011/12/8,30,12
2011/12/9,32,17
2011/12/10,37,19
2011/12/11,42,19
2011/12/12,41,23
2011/12/13,39,21
2011/12/14,33,17
2011/12/15,32,10
2011/12/16,32,12
2011/12/17,35,8
2011/12/18,35,12
2011/12/19,33,14
2011/12/20,33,15
2011/12/21,35,17
2011/12/22,33,10
2011/12/23,35,17
2011/12/24,35,10
2011/12/25,37,10
2011/12/26,35,15
2011/12/27,35,17
2011/12/28,41,14
2011/12/29,28,21
2011/12/30,33,19
2011/12/31,37,10
2012/1/1,32,19
2012/1/2,35,17
2012/1/3,32,8
2012/1/4,32,5
2012/1/5,33,8
2012/1/6,28,10
2012/1/7,28,17
2012/1/8,33,10
2012/1/9,33,12
2012/1/10,35,14
2012/1/11,33,8
2012/1/12,35,12
2012/1/13,37,10
2012/1/14,39,8
2012/1/15,35,14
2012/1/16,33,17
2012/1/17,33,21
2012/1/18,35,19
2012/1/19,30,17
2012/1/20,28,6
2012/1/21,26,5
2012/1/22,24,3
2012/1/23,26,3
2012/1/24,30,8
2012/1/25,32,6
2012/1/26,33,8
2012/1/27,33,10
2012/1/28,28,12
2012/1/29,28,8
2012/1/30,28,12
2012/1/31,26,6
2012/2/1,24,1
2012/2/2,28,6
2012/2/3,33,14
2012/2/4,37,15
2012/2/5,35,17
2012/2/6,24,6
2012/2/7,28,6
2012/2/8,35,8
2012/2/9,37,8
2012/2/10,35,8
2012/2/11,39,12
2012/2/12,41,17
2012/2/13,39,19
2012/2/14,39,17
2012/2/15,37,19
2012/2/16,33,15
2012/2/17,35,12
2012/2/18,37,12
2012/2/19,41,12
2012/2/20,46,14
2012/2/21,41,21
2012/2/22,42,21
2012/2/23,41,21
2012/2/24,41,19
2012/2/25,39,15
2012/2/26,42,15
2012/2/27,42,21
2012/2/28,41,26
2012/2/29,46,26
2012/3/1,35,24
2012/3/2,39,28
2012/3/3,39,28
2012/3/4,41,24
2012/3/5,37,28
2012/3/6,50,23
2012/3/7,50,24
2012/3/8,42,19
2012/3/9,41,21
2012/3/10,41,19
2012/3/11,41,14
2012/3/12,46,19
2012/3/13,55,21
2012/3/14,53,23
2012/3/15,50,35
2012/3/16,55,35
2012/3/17,51,30
2012/3/18,41,23
2012/3/19,42,23
2012/3/20,51,32
2012/3/21,51,39
2012/3/22,42,33
2012/3/23,53,33
2012/3/24,57,30
2012/3/25,57,32
2012/3/26,60,35
2012/3/27,68,39
2012/3/28,66,46
2012/3/29,64,39
2012/3/30,53,30
2012/3/31,60,30
2012/4/1,51,39
2012/4/2,50,39
2012/4/3,64,35
2012/4/4,66,41
2012/4/5,60,35
2012/4/6,66,39
2012/4/7,73,48
2012/4/8,69,41
2012/4/9,73,53
2012/4/10,68,46
2012/4/11,68,42
2012/4/12,73,44
2012/4/13,78,50
2012/4/14,80,51
2012/4/15,80,44
2012/4/16,71,46
2012/4/17,80,55
2012/4/18,75,55
2012/4/19,71,51
2012/4/20,71,51
2012/4/21,64,51
2012/4/22,77,55
2012/4/23,77,55
2012/4/24,64,48
2012/4/25,68,39
2012/4/26,73,51
2012/4/27,73,46
2012/4/28,71,46
2012/4/29,71,50
2012/4/30,75,57
2012/5/1,71,51
2012/5/2,84,55
2012/5/3,87,60
2012/5/4,89,59
2012/5/5,86,53
2012/5/6,86,59
2012/5/7,82,59
2012/5/8,86,55
2012/5/9,84,60
2012/5/10,86,62
2012/5/11,71,55
2012/5/12,75,50
2012/5/13,78,55
2012/5/14,77,48
2012/5/15,78,53
2012/5/16,78,60
2012/5/17,84,55
2012/5/18,89,62
2012/5/19,84,62
2012/5/20,80,59
2012/5/21,78,64
2012/5/22,78,59
2012/5/23,80,60
2012/5/24,84,59
2012/5/25,80,55
2012/5/26,89,60
2012/5/27,91,62
2012/5/28,89,66
2012/5/29,80,55
2012/5/30,80,55
2012/5/31,78,60
2012/6/1,75,59
2012/6/2,82,59
2012/6/3,77,59
2012/6/4,89,62
2012/6/5,89,64
2012/6/6,87,64
2012/6/7,89,66
2012/6/8,91,68
2012/6/9,87,60
2012/6/10,80,55
2012/6/11,87,60
2012/6/12,84,60
2012/6/13,77,60
2012/6/14,78,59
2012/6/15,80,59
2012/6/16,91,68
2012/6/17,98,69
2012/6/18,95,69
2012/6/19,89,71
2012/6/20,86,69
2012/6/21,86,71
2012/6/22,87,69
2012/6/23,86,71
2012/6/24,78,66
2012/6/25,80,68
2012/6/26,78,69
2012/6/27,80,69
2012/6/28,77,68
2012/6/29,77,64
2012/6/30,89,69
2012/7/1,93,71
2012/7/2,93,69
2012/7/3,95,73
2012/7/4,86,68
2012/7/5,86,69
2012/7/6,87,71
2012/7/7,82,73
2012/7/8,84,75
2012/7/9,86,69
2012/7/10,87,71
2012/7/11,91,71
2012/7/12,87,69
2012/7/13,86,69
2012/7/14,87,66
2012/7/15,91,68
2012/7/16,93,68
2012/7/17,93,71
2012/7/18,89,71
2012/7/19,87,73
2012/7/20,89,75
2012/7/21,86,73
2012/7/22,89,69
2012/7/23,89,71
2012/7/24,86,73
2012/7/25,82,71
2012/7/26,82,75
2012/7/27,82,75
2012/7/28,80,73
2012/7/29,91,71
2012/7/30,84,69
2012/7/31,77,68
2012/8/1,73,68
2012/8/2,84,71
2012/8/3,80,71
2012/8/4,89,68
2012/8/5,87,73
2012/8/6,89,75
2012/8/7,89,75
2012/8/8,82,73
2012/8/9,91,69
2012/8/10,89,71
2012/8/11,84,69
2012/8/12,82,66
2012/8/13,84,69
2012/8/14,78,62
2012/8/15,87,64
2012/8/16,86,69
2012/8/17,84,69
2012/8/18,82,68
2012/8/19,87,68
2012/8/20,84,66
2012/8/21,84,57
2012/8/22,82,55
2012/8/23,84,59
2012/8/24,84,60
2012/8/25,84,62
2012/8/26,82,69
2012/8/27,80,68
2012/8/28,89,69
2012/8/29,93,69
2012/8/30,93,73
2012/8/31,87,73
2012/9/1,84,66
2012/9/2,77,59
2012/9/3,78,55
2012/9/4,78,51
2012/9/5,80,57
2012/9/6,75,57
2012/9/7,77,62
2012/9/8,80,60
2012/9/9,84,62
2012/9/10,80,66
2012/9/11,77,60
2012/9/12,75,53
2012/9/13,75,48
2012/9/14,77,48
2012/9/15,78,53
2012/9/16,78,55
2012/9/17,82,53
2012/9/18,84,51
2012/9/19,82,53
2012/9/20,82,59
2012/9/21,75,57
2012/9/22,78,57
2012/9/23,80,57
2012/9/24,77,59
2012/9/25,71,57
2012/9/26,77,55
2012/9/27,73,51
2012/9/28,71,46
2012/9/29,77,44
2012/9/30,77,44
2012/10/1,80,48
2012/10/2,77,53
2012/10/3,78,51
2012/10/4,69,55
2012/10/5,75,46
2012/10/6,77,48
2012/10/7,75,50
2012/10/8,75,51
2012/10/9,73,44
2012/10/10,71,41
2012/10/11,71,44
2012/10/12,75,48
2012/10/13,66,39
2012/10/14,64,41
2012/10/15,60,46
2012/10/16,62,37
2012/10/17,60,32
2012/10/18,66,37
2012/10/19,66,41
2012/10/20,68,42
2012/10/21,57,44
2012/10/22,64,32
2012/10/23,68,37
2012/10/24,69,39
2012/10/25,69,48
2012/10/26,64,46
2012/10/27,73,41
2012/10/28,62,41
2012/10/29,59,28
2012/10/30,55,30
2012/10/31,57,28
2012/11/1,57,32
2012/11/2,59,41
2012/11/3,51,30
2012/11/4,35,28
2012/11/5,48,24
2012/11/6,53,26
2012/11/7,53,28
2012/11/8,51,30
2012/11/9,50,33
2012/11/10,35,28
2012/11/11,42,23
2012/11/12,44,26
2012/11/13,44,23
2012/11/14,48,21
2012/11/15,44,28
2012/11/16,51,24
2012/11/17,48,24
