DATE,TMAX,TMIN
2017/3/14,66,37
2017/3/15,62,41
2017/3/16,51,37
2017/3/17,57,35
2017/3/18,57,37
2017/3/19,48,32
2017/3/20,39,30
2017/3/21,55,35
2017/3/22,57,35
2017/3/23,57,37
2017/3/24,60,37
2017/3/25,66,41
2017/3/26,59,37
2017/3/27,60,39
2017/3/28,68,39
2017/3/29,73,39
2017/3/30,77,50
2017/3/31,68,51
2017/4/1,66,44
2017/4/2,73,48
2017/4/3,66,51
2017/4/4,68,41
2017/4/5,68,44
2017/4/6,66,48
2017/4/7,69,41
2017/4/8,75,42
2017/4/9,68,42
2017/4/10,78,48
2017/4/11,86,53
2017/4/12,80,53
2017/4/13,80,50
2017/4/14,73,44
2017/4/15,62,46
2017/4/16,71,48
2017/4/17,71,44
2017/4/18,78,53
2017/4/19,75,46
2017/4/20,75,46
2017/4/21,66,41
2017/4/22,75,46
2017/4/23,80,50
2017/4/24,86,53
2017/4/25,91,60
2017/4/26,82,53
2017/4/27,82,55
2017/4/28,82,59
2017/4/29,80,53
2017/4/30,77,51
2017/5/1,68,48
2017/5/2,82,48
2017/5/3,86,55
2017/5/4,87,59
2017/5/5,84,55
2017/5/6,86,55
2017/5/7,87,50
2017/5/8,86,59
2017/5/9,82,55
2017/5/10,78,55
2017/5/11,82,55
2017/5/12,87,57
2017/5/13,91,62
2017/5/14,95,68
2017/5/15,95,69
2017/5/16,95,66
2017/5/17,87,59
2017/5/18,62,51
2017/5/19,66,51
2017/5/20,89,60
2017/5/21,86,57
2017/5/22,87,60
2017/5/23,93,68
2017/5/24,95,68
2017/5/25,78,60
2017/5/26,75,57
2017/5/27,91,60
2017/5/28,87,60
2017/5/29,73,53
2017/5/30,82,59
2017/5/31,89,62
2017/6/1,84,55
2017/6/2,66,53
2017/6/3,86,60
2017/6/4,91,66
2017/6/5,98,66
2017/6/6,84,59
2017/6/7,87,60
2017/6/8,80,60
2017/6/9,82,59
2017/6/10,96,66
2017/6/11,100,71
2017/6/12,100,71
2017/6/13,95,73
2017/6/14,93,69
2017/6/15,86,64
2017/6/16,91,68
2017/6/17,86,66
2017/6/18,71,64
2017/6/19,69,62
2017/6/20,77,62
2017/6/21,84,64
2017/6/22,93,66
2017/6/23,93,68
2017/6/24,93,69
2017/6/25,93,69
2017/6/26,96,73
2017/6/27,95,71
2017/6/28,95,73
2017/6/29,95,73
2017/6/30,78,71
2017/7/1,87,71
2017/7/2,80,73
2017/7/3,86,73
2017/7/4,93,73
2017/7/5,93,73
2017/7/6,93,73
2017/7/7,96,77
2017/7/8,96,78
2017/7/9,96,73
2017/7/10,93,73
2017/7/11,89,73
2017/7/12,91,75
2017/7/13,93,75
2017/7/14,87,75
2017/7/15,87,75
2017/7/16,91,71
2017/7/17,80,73
2017/7/18,82,71
2017/7/19,80,73
2017/7/20,82,71
2017/7/21,86,69
2017/7/22,68,64
2017/7/23,82,71
2017/7/24,86,69
2017/7/25,86,68
2017/7/26,84,68
2017/7/27,87,71
2017/7/28,87,75
2017/7/29,82,73
2017/7/30,95,73
2017/7/31,98,75
2017/8/1,91,71
2017/8/2,91,73
2017/8/3,96,71
2017/8/4,91,71
2017/8/5,86,71
2017/8/6,89,73
2017/8/7,84,71
2017/8/8,86,69
2017/8/9,80,71
2017/8/10,86,71
2017/8/11,86,73
2017/8/12,80,69
2017/8/13,84,69
2017/8/14,84,69
2017/8/15,82,69
2017/8/16,84,71
2017/8/17,89,73
2017/8/18,86,71
2017/8/19,89,71
2017/8/20,91,66
2017/8/21,87,62
2017/8/22,84,64
2017/8/23,64,60
2017/8/24,82,59
2017/8/25,75,57
2017/8/26,80,62
2017/8/27,78,66
2017/8/28,80,64
2017/8/29,80,64
2017/8/30,82,64
2017/8/31,80,66
2017/9/1,84,60
2017/9/2,87,60
2017/9/3,86,62
2017/9/4,87,66
2017/9/5,84,68
2017/9/6,77,64
2017/9/7,84,53
2017/9/8,82,60
2017/9/9,82,64
2017/9/10,82,64
2017/9/11,80,62
2017/9/12,80,62
2017/9/13,82,57
2017/9/14,84,60
2017/9/15,84,55
2017/9/16,80,55
2017/9/17,84,59
2017/9/18,80,53
2017/9/19,80,59
2017/9/20,82,62
2017/9/21,80,64
2017/9/22,73,51
2017/9/23,73,46
2017/9/24,69,48
2017/9/25,77,50
2017/9/26,77,57
2017/9/27,75,51
2017/9/28,60,42
2017/9/29,66,46
2017/9/30,71,44
2017/10/1,69,46
2017/10/2,71,50
2017/10/3,66,51
2017/10/4,64,51
2017/10/5,59,46
2017/10/6,51,41
2017/10/7,59,41
2017/10/8,55,41
2017/10/9,62,44
2017/10/10,55,44
2017/10/11,62,42
2017/10/12,64,42
2017/10/13,60,50
2017/10/14,59,46
2017/10/15,64,46
2017/10/16,68,50
2017/10/17,64,48
2017/10/18,55,44
2017/10/19,59,39
2017/10/20,64,44
2017/10/21,59,48
2017/10/22,60,44
2017/10/23,64,48
2017/10/24,60,37
2017/10/25,53,32
2017/10/26,57,32
2017/10/27,60,35
2017/10/28,60,39
2017/10/29,62,33
2017/10/30,55,30
2017/10/31,57,33
2017/11/1,59,37
2017/11/2,59,37
2017/11/3,62,37
2017/11/4,59,37
2017/11/5,55,39
2017/11/6,51,26
2017/11/7,50,28
2017/11/8,51,30
2017/11/9,53,28
2017/11/10,46,23
2017/11/11,46,26
2017/11/12,44,26
2017/11/13,41,21
2017/11/14,41,17
2017/11/15,42,19
2017/11/16,48,23
2017/11/17,44,24
2017/11/18,44,19
2017/11/19,42,21
2017/11/20,44,21
2017/11/21,44,21
2017/11/22,39,21
2017/11/23,41,21
2017/11/24,42,19
2017/11/25,32,17
2017/11/26,37,19
2017/11/27,41,19
2017/11/28,42,23
2017/11/29,41,19
2017/11/30,37,17
2017/12/1,42,17
2017/12/2,46,17
2017/12/3,39,19
2017/12/4,37,21
2017/12/5,42,21
2017/12/6,37,19
2017/12/7,33,14
2017/12/8,28,14
2017/12/9,30,19
2017/12/10,30,21
2017/12/11,35,17
2017/12/12,32,14
2017/12/13,35,15
2017/12/14,41,15
2017/12/15,37,19
2017/12/16,42,17
2017/12/17,44,15
2017/12/18,50,17
2017/12/19,42,23
2017/12/20,42,15
2017/12/21,39,19
2017/12/22,35,17
2017/12/23,37,15
2017/12/24,37,19
2017/12/25,33,19
2017/12/26,41,17
2017/12/27,41,19
2017/12/28,37,17
2017/12/29,37,17
2017/12/30,35,21
2017/12/31,33,19
2018/1/1,30,17
2018/1/2,37,17
2018/1/3,35,21
2018/1/4,35,19
2018/1/5,33,17
2018/1/6,33,12
2018/1/7,26,8
2018/1/8,30,12
2018/1/9,32,12
2018/1/10,37,14
2018/1/11,41,17
2018/1/12,35,17
2018/1/13,39,17
2018/1/14,41,14
2018/1/15,39,15
2018/1/16,41,17
2018/1/17,37,15
2018/1/18,30,17
2018/1/19,24,5
2018/1/20,23,3
2018/1/21,23,6
2018/1/22,24,6
2018/1/23,23,8
2018/1/24,28,10
2018/1/25,28,10
2018/1/26,33,12
2018/1/27,39,15
2018/1/28,39,12
2018/1/29,39,14
2018/1/30,28,6
2018/1/31,32,6
2018/2/1,35,12
2018/2/2,32,8
2018/2/3,33,14
2018/2/4,33,10
2018/2/5,35,14
2018/2/6,35,8
2018/2/7,30,6
2018/2/8,28,10
2018/2/9,39,12
2018/2/10,46,21
2018/2/11,42,19
2018/2/12,39,17
2018/2/13,39,17
2018/2/14,39,23
2018/2/15,44,23
2018/2/16,42,21
2018/2/17,41,21
2018/2/18,46,21
2018/2/19,48,19
2018/2/20,48,21
2018/2/21,35,17
2018/2/22,41,21
2018/2/23,51,28
2018/2/24,42,28
2018/2/25,46,24
2018/2/26,46,23
2018/2/27,48,28
2018/2/28,51,33
2018/3/1,48,26
2018/3/2,44,21
2018/3/3,41,23
2018/3/4,41,23
2018/3/5,42,21
2018/3/6,50,24
2018/3/7,57,24
2018/3/8,48,30
2018/3/9,57,37
2018/3/10,62,39
2018/3/11,59,39
2018/3/12,53,26
2018/3/13,48,26
2018/3/14,37,26
2018/3/15,53,32
2018/3/16,59,28
2018/3/17,50,28
2018/3/18,50,32
2018/3/19,59,37
2018/3/20,64,39
2018/3/21,69,37
2018/3/22,77,42
2018/3/23,78,44
2018/3/24,80,50
2018/3/25,77,46
2018/3/26,66,41
2018/3/27,60,42
2018/3/28,73,46
2018/3/29,75,50
2018/3/30,77,50
2018/3/31,53,35
2018/4/1,44,32
2018/4/2,41,33
2018/4/3,50,33
2018/4/4,53,33
2018/4/5,62,39
2018/4/6,68,42
2018/4/7,75,44
2018/4/8,75,46
2018/4/9,71,42
2018/4/10,53,39
2018/4/11,66,39
2018/4/12,71,42
2018/4/13,75,46
2018/4/14,75,48
2018/4/15,77,55
2018/4/16,77,53
2018/4/17,80,55
2018/4/18,60,50
2018/4/19,62,50
2018/4/20,66,48
2018/4/21,73,50
2018/4/22,77,50
2018/4/23,78,51
2018/4/24,77,51
2018/4/25,80,60
2018/4/26,84,59
2018/4/27,77,55
2018/4/28,75,53
2018/4/29,77,51
2018/4/30,75,50
2018/5/1,80,57
2018/5/2,77,55
2018/5/3,82,55
2018/5/4,82,53
2018/5/5,80,53
2018/5/6,82,57
2018/5/7,78,62
2018/5/8,73,57
2018/5/9,82,57
2018/5/10,86,60
2018/5/11,87,68
2018/5/12,82,71
2018/5/13,86,69
2018/5/14,77,64
2018/5/15,82,60
2018/5/16,80,60
2018/5/17,73,57
2018/5/18,75,59
2018/5/19,75,55
2018/5/20,80,57
2018/5/21,87,62
2018/5/22,89,66
2018/5/23,86,60
2018/5/24,89,62
2018/5/25,86,60
2018/5/26,87,60
2018/5/27,93,64
2018/5/28,95,64
2018/5/29,95,68
2018/5/30,95,66
2018/5/31,89,64
2018/6/1,95,68
2018/6/2,102,75
2018/6/3,95,75
2018/6/4,93,69
2018/6/5,89,71
2018/6/6,73,60
2018/6/7,80,62
2018/6/8,80,66
2018/6/9,86,64
2018/6/10,80,60
2018/6/11,84,64
2018/6/12,89,66
2018/6/13,86,68
2018/6/14,82,69
2018/6/15,86,68
2018/6/16,91,66
2018/6/17,95,68
2018/6/18,95,71
2018/6/19,84,66
2018/6/20,95,73
2018/6/21,96,73
2018/6/22,91,73
2018/6/23,96,71
2018/6/24,98,71
2018/6/25,95,71
2018/6/26,98,75
2018/6/27,98,71
2018/6/28,93,71
2018/6/29,87,73
2018/6/30,87,71
2018/7/1,95,75
2018/7/2,96,73
2018/7/3,95,71
2018/7/4,80,71
2018/7/5,80,71
2018/7/6,84,71
2018/7/7,84,71
2018/7/8,84,78
2018/7/9,77,69
2018/7/10,80,71
2018/7/11,82,73
2018/7/12,86,73
2018/7/13,89,75
2018/7/14,86,75
2018/7/15,75,69
2018/7/16,86,75
2018/7/17,80,75
2018/7/18,91,78
2018/7/19,91,78
2018/7/20,89,77
2018/7/21,89,77
2018/7/22,82,75
2018/7/23,93,75
2018/7/24,93,75
2018/7/25,86,71
2018/7/26,89,75
2018/7/27,89,77
2018/7/28,93,77
2018/7/29,95,78
2018/7/30,96,78
2018/7/31,96,78
2018/8/1,96,78
2018/8/2,96,78
2018/8/3,95,77
2018/8/4,86,77
2018/8/5,84,73
2018/8/6,84,75
2018/8/7,86,73
2018/8/8,89,77
2018/8/9,84,73
2018/8/10,86,73
2018/8/11,84,73
2018/8/12,84,75
2018/8/13,89,73
2018/8/14,87,69
2018/8/15,86,71
2018/8/16,80,71
2018/8/17,80,71
2018/8/18,87,68
2018/8/19,89,69
2018/8/20,82,64
2018/8/21,87,68
2018/8/22,87,66
2018/8/23,87,69
2018/8/24,86,69
2018/8/25,86,69
2018/8/26,84,68
2018/8/27,89,66
2018/8/28,80,66
2018/8/29,84,66
2018/8/30,80,66
2018/8/31,78,64
2018/9/1,89,64
2018/9/2,86,60
2018/9/3,86,64
2018/9/4,78,60
2018/9/5,80,57
2018/9/6,80,57
2018/9/7,80,57
2018/9/8,78,62
2018/9/9,75,62
2018/9/10,80,62
2018/9/11,84,64
2018/9/12,80,64
2018/9/13,77,55
2018/9/14,77,53
2018/9/15,78,57
2018/9/16,77,59
2018/9/17,77,60
2018/9/18,78,51
2018/9/19,77,53
2018/9/20,73,50
2018/9/21,75,46
2018/9/22,73,50
2018/9/23,75,51
2018/9/24,73,55
2018/9/25,69,51
2018/9/26,71,50
2018/9/27,66,48
2018/9/28,66,48
2018/9/29,77,48
2018/9/30,75,46
2018/10/1,75,48
2018/10/2,73,51
2018/10/3,75,51
2018/10/4,68,42
2018/10/5,69,39
2018/10/6,69,42
2018/10/7,59,35
2018/10/8,60,37
2018/10/9,62,39
2018/10/10,66,42
2018/10/11,68,46
2018/10/12,68,50
2018/10/13,60,50
2018/10/14,60,42
2018/10/15,62,39
2018/10/16,64,39
2018/10/17,66,41
2018/10/18,64,42
2018/10/19,62,42
2018/10/20,66,39
2018/10/21,64,37
2018/10/22,69,41
2018/10/23,59,42
2018/10/24,55,33
2018/10/25,62,39
2018/10/26,62,35
2018/10/27,57,33
2018/10/28,60,30
2018/10/29,62,33
2018/10/30,60,33
2018/10/31,59,35
2018/11/1,60,39
2018/11/2,50,32
2018/11/3,50,32
2018/11/4,51,28
2018/11/5,51,30
2018/11/6,53,32
2018/11/7,59,30
2018/11/8,50,33
2018/11/9,55,33
2018/11/10,55,32
2018/11/11,55,37
2018/11/12,51,39
2018/11/13,48,28
2018/11/14,44,24
2018/11/15,46,26
2018/11/16,50,24
2018/11/17,50,26
2018/11/18,48,26
2018/11/19,46,24
2018/11/20,46,24
2018/11/21,42,28
2018/11/22,46,24
2018/11/23,50,24
2018/11/24,48,30
2018/11/25,46,23
2018/11/26,46,24
2018/11/27,42,23
2018/11/28,46,24
2018/11/29,44,28
2018/11/30,44,30
2018/12/1,44,23
2018/12/2,37,19
2018/12/3,32,21
2018/12/4,26,12
2018/12/5,19,8
2018/12/6,26,10
2018/12/7,28,12
2018/12/8,30,14
2018/12/9,30,10
2018/12/10,32,14
2018/12/11,37,14
2018/12/12,39,15
2018/12/13,35,15
2018/12/14,48,15
2018/12/15,46,19
2018/12/16,48,19
2018/12/17,46,21
2018/12/18,41,21
2018/12/19,46,23
2018/12/20,44,14
2018/12/21,32,12
2018/12/22,35,14
2018/12/23,37,8
2018/12/24,28,6
2018/12/25,17,6
2018/12/26,24,6
2018/12/27,26,3
2018/12/28,26,6
2018/12/29,28,10
2018/12/30,33,8
2018/12/31,32,10
2019/1/1,35,10
2019/1/2,35,8
2019/1/3,32,12
2019/1/4,35,12
2019/1/5,35,12
2019/1/6,33,8
2019/1/7,32,8
2019/1/8,39,14
2019/1/9,41,19
2019/1/10,41,17
2019/1/11,41,14
2019/1/12,41,10
2019/1/13,28,6
2019/1/14,35,8
2019/1/15,41,14
2019/1/16,42,15
2019/1/17,39,17
2019/1/18,41,15
2019/1/19,46,21
2019/1/20,50,17
2019/1/21,50,21
2019/1/22,41,17
2019/1/23,41,15
2019/1/24,41,17
2019/1/25,44,19
2019/1/26,42,17
2019/1/27,41,23
2019/1/28,37,14
2019/1/29,35,14
2019/1/30,42,15
2019/1/31,37,21
2019/2/1,44,15
2019/2/2,35,17
2019/2/3,37,17
2019/2/4,30,14
2019/2/5,24,14
2019/2/6,28,15
2019/2/7,32,12
2019/2/8,28,10
2019/2/9,37,15
2019/2/10,26,10
2019/2/11,33,15
2019/2/12,24,10
2019/2/13,35,15
2019/2/14,39,14
2019/2/15,42,19
2019/2/16,37,23
2019/2/17,44,19
2019/2/18,46,21
2019/2/19,50,24
2019/2/20,51,32
2019/2/21,53,26
2019/2/22,55,26
2019/2/23,51,24
2019/2/24,50,26
2019/2/25,53,26
2019/2/26,57,26
2019/2/27,59,30
2019/2/28,59,32
2019/3/1,57,30
2019/3/2,60,32
2019/3/3,62,32
2019/3/4,51,23
2019/3/5,55,26
2019/3/6,55,32
2019/3/7,51,32
2019/3/8,53,28
2019/3/9,60,28
2019/3/10,53,30
2019/3/11,60,30
2019/3/12,59,30
2019/3/13,57,28
2019/3/14,66,32
2019/3/15,68,35
2019/3/16,69,39
2019/3/17,75,48
2019/3/18,68,39
2019/3/19,53,32
2019/3/20,57,30
2019/3/21,53,32
2019/3/22,66,35
2019/3/23,71,35
2019/3/24,66,37
2019/3/25,69,37
2019/3/26,51,30
2019/3/27,53,35
2019/3/28,53,28
2019/3/29,59,30
2019/3/30,60,37
2019/3/31,66,35
2019/4/1,68,41
2019/4/2,82,41
2019/4/3,68,42
2019/4/4,66,42
2019/4/5,64,41
2019/4/6,62,41
2019/4/7,46,32
2019/4/8,64,46
2019/4/9,66,39
2019/4/10,68,46
2019/4/11,71,39
2019/4/12,73,44
2019/4/13,78,48
2019/4/14,78,50
2019/4/15,82,57
2019/4/16,71,50
2019/4/17,66,48
2019/4/18,57,44
2019/4/19,71,42
2019/4/20,78,53
2019/4/21,80,57
2019/4/22,66,44
2019/4/23,64,44
2019/4/24,68,44
2019/4/25,59,41
2019/4/26,62,46
2019/4/27,73,50
2019/4/28,73,50
2019/4/29,82,48
2019/4/30,84,53
2019/5/1,78,57
2019/5/2,80,57
2019/5/3,71,42
2019/5/4,77,44
2019/5/5,82,53
2019/5/6,77,51
2019/5/7,84,51
2019/5/8,84,55
2019/5/9,84,57
2019/5/10,75,46
2019/5/11,78,50
2019/5/12,82,59
2019/5/13,82,55
2019/5/14,89,60
2019/5/15,87,64
2019/5/16,77,60
2019/5/17,75,50
2019/5/18,78,50
2019/5/19,89,53
2019/5/20,95,62
2019/5/21,96,64
2019/5/22,91,64
2019/5/23,93,69
2019/5/24,77,55
2019/5/25,82,53
2019/5/26,89,59
2019/5/27,91,68
2019/5/28,86,55
2019/5/29,87,60
2019/5/30,84,60
2019/5/31,87,64
2019/6/1,93,64
2019/6/2,78,60
2019/6/3,87,64
2019/6/4,78,60
2019/6/5,87,66
2019/6/6,91,62
2019/6/7,87,62
2019/6/8,91,62
2019/6/9,89,66
2019/6/10,93,69
2019/6/11,84,66
2019/6/12,95,64
2019/6/13,89,64
2019/6/14,71,60
2019/6/15,82,66
2019/6/16,89,68
2019/6/17,86,69
2019/6/18,96,69
2019/6/19,89,68
2019/6/20,95,69
2019/6/21,96,71
2019/6/22,98,71
2019/6/23,96,71
2019/6/24,93,71
2019/6/25,93,73
2019/6/26,89,69
2019/6/27,95,68
2019/6/28,87,66
2019/6/29,93,71
2019/6/30,95,68
2019/7/1,96,71
2019/7/2,100,77
2019/7/3,86,69
2019/7/4,78,66
2019/7/5,82,66
2019/7/6,86,69
2019/7/7,82,68
2019/7/8,82,64
2019/7/9,84,66
2019/7/10,93,69
2019/7/11,93,71
2019/7/12,91,71
2019/7/13,95,73
2019/7/14,87,73
2019/7/15,82,73
2019/7/16,87,73
2019/7/17,89,75
2019/7/18,86,73
2019/7/19,96,77
2019/7/20,93,75
2019/7/21,93,75
2019/7/22,96,78
2019/7/23,95,77
2019/7/24,96,78
2019/7/25,96,78
2019/7/26,95,77
2019/7/27,84,69
2019/7/28,93,71
2019/7/29,95,75
2019/7/30,89,73
2019/7/31,86,73
2019/8/1,87,75
2019/8/2,84,73
2019/8/3,80,71
2019/8/4,87,73
2019/8/5,84,69
2019/8/6,89,75
2019/8/7,84,71
2019/8/8,82,71
2019/8/9,80,75
2019/8/10,87,73
2019/8/11,89,69
2019/8/12,87,69
2019/8/13,89,68
2019/8/14,86,62
2019/8/15,89,62
2019/8/16,89,66
2019/8/17,86,68
2019/8/18,82,64
2019/8/19,87,62
2019/8/20,89,64
2019/8/21,86,64
2019/8/22,86,62
2019/8/23,86,64
2019/8/24,80,64
2019/8/25,89,64
2019/8/26,87,62
2019/8/27,86,60
2019/8/28,87,62
2019/8/29,86,60
2019/8/30,89,60
2019/8/31,91,64
2019/9/1,91,64
2019/9/2,89,64
2019/9/3,91,66
2019/9/4,89,64
2019/9/5,93,68
2019/9/6,93,69
2019/9/7,87,66
2019/9/8,75,60
2019/9/9,75,62
2019/9/10,75,64
2019/9/11,80,59
2019/9/12,82,60
2019/9/13,80,59
2019/9/14,78,57
2019/9/15,78,53
2019/9/16,75,53
2019/9/17,75,57
2019/9/18,80,57
2019/9/19,80,57
2019/9/20,80,57
2019/9/21,86,60
2019/9/22,87,57
2019/9/23,87,57
2019/9/24,86,57
2019/9/25,84,57
2019/9/26,86,59
2019/9/27,84,60
2019/9/28,86,62
2019/9/29,86,62
2019/9/30,84,60
2019/10/1,84,51
2019/10/2,59,41
2019/10/3,66,44
2019/10/4,66,44
2019/10/5,73,44
2019/10/6,68,44
2019/10/7,69,48
2019/10/8,69,51
2019/10/9,64,51
2019/10/10,64,44
2019/10/11,55,37
2019/10/12,59,35
2019/10/13,60,41
2019/10/14,59,46
2019/10/15,57,41
2019/10/16,66,42
2019/10/17,68,44
2019/10/18,73,41
2019/10/19,66,39
2019/10/20,68,42
2019/10/21,69,50
2019/10/22,60,35
2019/10/23,57,32
2019/10/24,60,33
2019/10/25,64,39
2019/10/26,59,32
2019/10/27,60,35
2019/10/28,68,39
2019/10/29,71,39
2019/10/30,60,44
2019/10/31,55,44
2019/11/1,57,37
2019/11/2,59,39
2019/11/3,62,39
2019/11/4,60,35
2019/11/5,53,30
2019/11/6,60,32
2019/11/7,57,44
2019/11/8,62,35
2019/11/9,62,37
2019/11/10,66,37
2019/11/11,46,23
2019/11/12,50,26
2019/11/13,46,32
2019/11/14,48,39
2019/11/15,53,21
2019/11/16,39,19
2019/11/17,42,23
2019/11/18,44,24
2019/11/19,46,28
2019/11/20,50,33
2019/11/21,53,35
2019/11/22,41,19
2019/11/23,35,19
2019/11/24,41,21
2019/11/25,41,19
2019/11/26,35,21
2019/11/27,35,23
2019/11/28,41,17
2019/11/29,39,19
2019/11/30,37,17
2019/12/1,46,23
2019/12/2,48,19
2019/12/3,35,15
2019/12/4,35,17
2019/12/5,41,19
2019/12/6,35,21
2019/12/7,35,21
2019/12/8,46,21
2019/12/9,39,15
2019/12/10,39,17
2019/12/11,50,17
2019/12/12,39,23
2019/12/13,35,24
2019/12/14,35,19
2019/12/15,39,15
2019/12/16,35,15
2019/12/17,35,12
2019/12/18,33,14
2019/12/19,33,15
2019/12/20,39,15
2019/12/21,35,23
2019/12/22,33,15
2019/12/23,41,15
2019/12/24,37,15
2019/12/25,35,17
2019/12/26,39,17
2019/12/27,42,10
2019/12/28,23,1
2019/12/29,24,10
2019/12/30,32,12
2019/12/31,37,14
2020/1/1,42,15
2020/1/2,44,17
2020/1/3,33,19
2020/1/4,33,19
2020/1/5,35,15
2020/1/6,39,15
2020/1/7,39,15
2020/1/8,39,14
2020/1/9,32,15
2020/1/10,35,12
2020/1/11,35,10
2020/1/12,32,12
2020/1/13,35,12
2020/1/14,35,12
2020/1/15,35,15
2020/1/16,37,17
2020/1/17,41,15
2020/1/18,39,15
2020/1/19,39,17
2020/1/20,42,17
2020/1/21,46,15
2020/1/22,37,15
2020/1/23,39,19
2020/1/24,41,17
2020/1/25,39,23
2020/1/26,42,19
2020/1/27,46,17
2020/1/28,42,19
2020/1/29,44,17
2020/1/30,41,19
2020/1/31,39,14
2020/2/1,35,17
2020/2/2,33,12
2020/2/3,26,15
2020/2/4,23,12
2020/2/5,35,14
2020/2/6,42,17
2020/2/7,50,21
2020/2/8,51,24
2020/2/9,53,26
2020/2/10,51,26
2020/2/11,48,26
2020/2/12,30,15
2020/2/13,33,10
2020/2/14,39,15
2020/2/15,48,19
2020/2/16,50,23
2020/2/17,48,23
2020/2/18,42,24
2020/2/19,51,21
2020/2/20,50,23
2020/2/21,46,28
2020/2/22,50,33
2020/2/23,48,26
2020/2/24,46,26
2020/2/25,41,24
2020/2/26,48,28
2020/2/27,39,30
2020/2/28,51,24
2020/2/29,50,24
2020/3/1,46,21
2020/3/2,44,23
2020/3/3,50,26
2020/3/4,48,28
2020/3/5,57,32
2020/3/6,48,39
2020/3/7,51,26
2020/3/8,51,23
2020/3/9,57,32
2020/3/10,57,26
2020/3/11,51,30
2020/3/12,59,33
2020/3/13,62,28
2020/3/14,57,33
2020/3/15,68,35
2020/3/16,71,39
2020/3/17,62,37
2020/3/18,73,44
2020/3/19,64,35
2020/3/20,71,41
2020/3/21,73,41
2020/3/22,60,39
2020/3/23,71,39
2020/3/24,53,26
2020/3/25,57,26
2020/3/26,57,33
2020/3/27,62,37
2020/3/28,64,39
2020/3/29,68,41
2020/3/30,59,32
2020/3/31,68,41
2020/4/1,75,42
2020/4/2,62,37
2020/4/3,66,41
2020/4/4,73,46
2020/4/5,64,39
2020/4/6,64,42
2020/4/7,57,39
2020/4/8,64,41
2020/4/9,73,48
2020/4/10,75,42
2020/4/11,78,48
2020/4/12,78,50
2020/4/13,75,50
2020/4/14,69,50
2020/4/15,71,44
2020/4/16,71,53
2020/4/17,69,44
2020/4/18,60,37
2020/4/19,57,35
2020/4/20,60,39
2020/4/21,66,39
2020/4/22,82,50
2020/4/23,71,44
2020/4/24,73,44
2020/4/25,75,50
2020/4/26,84,53
2020/4/27,84,59
2020/4/28,91,60
2020/4/29,95,62
2020/4/30,91,60
2020/5/1,84,57
2020/5/2,69,48
2020/5/3,80,55
2020/5/4,77,57
2020/5/5,69,55
2020/5/6,64,50
2020/5/7,69,53
2020/5/8,77,53
2020/5/9,84,51
2020/5/10,82,53
2020/5/11,84,62
2020/5/12,86,60
2020/5/13,75,59
2020/5/14,77,50
2020/5/15,75,55
2020/5/16,80,51
2020/5/17,82,57
2020/5/18,84,59
2020/5/19,73,55
2020/5/20,87,62
2020/5/21,80,57
2020/5/22,82,60
2020/5/23,73,51
2020/5/24,84,55
2020/5/25,82,57
2020/5/26,89,62
2020/5/27,87,62
2020/5/28,86,62
2020/5/29,82,57
2020/5/30,86,59
2020/5/31,89,64
2020/6/1,93,60
2020/6/2,86,60
2020/6/3,86,62
2020/6/4,87,64
2020/6/5,96,69
2020/6/6,100,73
2020/6/7,86,66
2020/6/8,95,69
2020/6/9,87,66
2020/6/10,93,68
2020/6/11,93,68
2020/6/12,95,66
2020/6/13,96,68
2020/6/14,95,69
2020/6/15,87,68
2020/6/16,89,68
2020/6/17,93,69
2020/6/18,93,71
2020/6/19,95,73
2020/6/20,93,73
2020/6/21,91,68
2020/6/22,87,68
2020/6/23,77,66
2020/6/24,82,68
2020/6/25,87,68
2020/6/26,87,69
2020/6/27,86,69
2020/6/28,93,69
2020/6/29,91,69
2020/6/30,77,69
2020/7/1,78,64
2020/7/2,86,68
2020/7/3,86,68
2020/7/4,86,68
2020/7/5,86,68
2020/7/6,87,66
2020/7/7,91,66
2020/7/8,89,69
2020/7/9,78,64
2020/7/10,80,68
2020/7/11,80,68
2020/7/12,80,68
2020/7/13,80,68
2020/7/14,80,68
2020/7/15,80,68
2020/7/16,80,68
2020/7/17,80,68
2020/7/18,80,68
2020/7/19,80,68
2020/7/20,80,68
2020/7/21,80,68
2020/7/22,80,68
2020/7/23,80,68
2020/7/24,80,68
2020/7/25,80,68
2020/7/26,80,68
2020/7/27,80,68
2020/7/28,80,68
2020/7/29,80,68
2020/7/30,80,68
2020/7/31,80,68
2020/8/1,80,68
2020/8/2,80,68
2020/8/3,80,68
2020/8/4,80,68
2020/8/5,80,68
2020/8/6,80,68
2020/8/7,80,68
2020/8/8,80,68
2020/8/9,80,68
2020/8/10,80,68
2020/8/11,80,68
2020/8/12,80,68
2020/8/13,80,68
2020/8/14,80,68
2020/8/15,80,68
2020/8/16,80,68
2020/8/17,80,68
2020/8/18,80,68
2020/8/19,80,68
2020/8/20,80,68
2020/8/21,80,68
2020/8/22,80,68
2020/8/23,80,68
2020/8/24,80,68
2020/8/25,80,68
2020/8/26,80,68
2020/8/27,80,68
2020/8/28,80,68
2020/8/29,80,68
2020/8/30,80,68
2020/8/31,80,68
2020/9/1,80,68
2020/9/2,80,68
2020/9/3,80,68
2020/9/4,80,68
