STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX,TMIN
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/1/19,31,16
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/1/20,34,17
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/1/21,35,13
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/1/22,37,15
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/1/23,38,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/1/24,36,15
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/1/25,44,17
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/1/26,37,20
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/1/27,33,15
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/1/28,40,15
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/1/29,45,19
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/1/30,55,21
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/1/31,49,32
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/1,44,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/2,43,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/3,48,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/4,45,26
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/5,46,24
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/6,60,31
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/7,40,23
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/8,42,26
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/9,45,24
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/10,47,29
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/11,47,29
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/12,51,29
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/13,52,27
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/14,47,27
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/15,48,30
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/16,40,31
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/17,38,29
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/18,51,32
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/19,44,30
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/20,45,32
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/21,39,28
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/22,34,20
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/23,42,24
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/24,40,25
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/25,43,24
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/26,46,29
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/27,43,33
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/2/28,36,26
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/1,48,21
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/2,53,24
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/3,56,33
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/4,53,31
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/5,53,39
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/6,50,31
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/7,49,32
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/8,49,28
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/9,57,32
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/10,53,35
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/11,56,39
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/12,56,33
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/13,52,35
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/14,48,43
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/15,57,39
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/16,52,39
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/17,47,29
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/18,52,31
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/19,55,33
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/20,58,35
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/21,56,39
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/22,60,37
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/23,61,38
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/24,63,44
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/25,64,45
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/26,66,38
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/27,67,48
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/28,64,42
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/29,61,41
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/30,60,45
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/3/31,68,51
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/1,70,46
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/2,63,52
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/3,55,40
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/4,57,38
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/5,56,40
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/6,54,45
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/7,52,33
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/8,54,32
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/9,51,37
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/10,58,36
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/11,59,34
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/12,62,40
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/13,68,43
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/14,70,46
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/15,75,50
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/16,80,47
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/17,90,50
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/18,88,54
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/19,85,58
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/20,79,60
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/21,75,59
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/22,74,54
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/23,69,54
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/24,63,47
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/25,69,44
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/26,75,58
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/27,68,55
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/28,62,53
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/29,77,52
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/4/30,69,53
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/1,62,51
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/2,76,53
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/3,78,56
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/4,77,62
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/5,72,54
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/6,66,54
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/7,74,53
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/8,80,61
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/9,81,54
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/10,80,60
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/11,79,63
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/12,71,59
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/13,74,60
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/14,80,49
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/15,73,56
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/16,75,54
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/17,86,55
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/18,88,58
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/19,85,63
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/20,81,65
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/21,86,63
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/22,83,58
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/23,93,62
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/24,86,68
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/25,82,58
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/26,87,59
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/27,91,62
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/28,96,63
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/29,85,66
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/30,92,67
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/5/31,85,69
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/1,76,63
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/2,92,55
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/3,92,60
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/4,93,70
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/5,87,62
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/6,90,64
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/7,92,67
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/8,89,68
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/9,85,69
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/10,79,67
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/11,69,64
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/12,93,64
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/13,94,69
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/14,90,70
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/15,94,64
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/16,88,65
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/17,86,61
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/18,96,70
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/19,95,70
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/20,94,71
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/21,88,78
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/22,93,71
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/23,95,65
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/24,92,74
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/25,94,69
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/26,94,71
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/27,87,71
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/28,71,65
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/29,82,66
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/6/30,87,69
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/1,88,67
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/2,86,68
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/3,89,69
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/4,90,69
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/5,85,69
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/6,89,70
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/7,84,67
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/8,81,65
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/9,77,72
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/10,85,68
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/11,90,72
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/12,85,77
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/13,96,68
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/14,94,73
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/15,88,73
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/16,88,70
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/17,89,71
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/18,89,70
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/19,85,72
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/20,86,72
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/21,87,71
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/22,82,74
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/23,75,65
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/24,75,67
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/25,76,68
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/26,84,70
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/27,83,70
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/28,87,69
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/29,87,71
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/30,85,73
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/7/31,84,73
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/1,80,68
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/2,88,72
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/3,89,74
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/4,84,75
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/5,85,74
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/6,85,71
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/7,83,71
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/8,91,66
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/9,89,68
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/10,92,73
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/11,90,75
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/12,87,72
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/13,89,72
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/14,85,72
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/15,83,71
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/16,83,67
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/17,88,66
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/18,89,65
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/19,86,69
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/20,81,68
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/21,76,66
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/22,80,66
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/23,77,72
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/24,92,65
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/25,94,72
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/26,88,67
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/27,85,63
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/28,88,64
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/29,89,66
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/30,89,65
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/8/31,89,67
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/1,86,65
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/2,86,67
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/3,88,66
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/4,89,67
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/5,90,70
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/6,90,69
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/7,82,66
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/8,69,61
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/9,80,58
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/10,79,58
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/11,80,62
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/12,82,56
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/13,85,57
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/14,83,64
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/15,85,68
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/16,80,69
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/17,82,62
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/18,80,55
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/19,82,55
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/20,85,56
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/21,72,66
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/22,80,64
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/23,84,53
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/24,82,55
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/25,79,58
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/26,75,58
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/27,67,54
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/28,70,48
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/29,74,47
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/9/30,74,50
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/1,74,49
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/2,73,53
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/3,79,56
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/4,73,58
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/5,73,54
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/6,74,55
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/7,75,57
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/8,75,56
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/9,71,56
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/10,71,44
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/11,64,56
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/12,63,55
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/13,61,49
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/14,67,41
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/15,70,44
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/16,74,44
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/17,68,45
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/18,72,43
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/19,76,44
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/20,74,48
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/21,64,38
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/22,65,42
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/23,62,38
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/24,64,38
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/25,56,43
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/26,60,44
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/27,58,50
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/28,55,47
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/29,50,39
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/30,52,36
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/10/31,60,32
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/1,67,33
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/2,68,38
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/3,58,38
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/4,67,41
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/5,61,45
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/6,58,48
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/7,52,42
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/8,56,33
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/9,50,40
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/10,53,41
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/11,50,47
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/12,60,44
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/13,60,38
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/14,49,38
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/15,47,44
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/16,47,33
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/17,35,24
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/18,33,20
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/19,28,24
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/20,28,21
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/21,30,16
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/22,30,15
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/23,31,16
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/24,33,15
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/25,43,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/26,44,26
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/27,42,31
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/28,44,24
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/29,38,31
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/11/30,45,28
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/1,37,29
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/2,38,30
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/3,34,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/4,41,28
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/5,42,28
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/6,42,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/7,44,23
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/8,40,24
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/9,42,34
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/10,39,29
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/11,33,24
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/12,38,24
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/13,34,23
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/14,30,18
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/15,33,13
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/16,35,18
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/17,38,21
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/18,43,23
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/19,42,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/20,40,18
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/21,34,15
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/22,41,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/23,46,20
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/24,46,31
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/25,46,27
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/26,44,30
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/27,45,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/28,37,23
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/29,36,23
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/30,36,28
CHM00054511,"BEIJING, CH",39.933,116.283,55,1993/12/31,37,17
CHM00054511,"BEIJING, CH",39.933,116.283,55,1994/1/1,42,21
CHM00054511,"BEIJING, CH",39.933,116.283,55,1994/1/2,40,21
CHM00054511,"BEIJING, CH",39.933,116.283,55,1994/1/3,47,27
CHM00054511,"BEIJING, CH",39.933,116.283,55,1994/1/4,44,23
CHM00054511,"BEIJING, CH",39.933,116.283,55,1994/1/5,38,24
CHM00054511,"BEIJING, CH",39.933,116.283,55,1994/1/6,42,31
CHM00054511,"BEIJING, CH",39.933,116.283,55,1994/1/7,39,20
CHM00054511,"BEIJING, CH",39.933,116.283,55,1994/1/8,44,23
CHM00054511,"BEIJING, CH",39.933,116.283,55,1994/1/9,42,26
CHM00054511,"BEIJING, CH",39.933,116.283,55,1994/1/10,41,26
CHM00054511,"BEIJING, CH",39.933,116.283,55,1994/1/11,29,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,1994/1/12,43,19
CHM00054511,"BEIJING, CH",39.933,116.283,55,1994/1/13,36,18
CHM00054511,"BEIJING, CH",39.933,116.283,55,1994/1/14,30,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,1994/1/15,36,28
CHM00054511,"BEIJING, CH",39.933,116.283,55,1994/1/16,43,28
CHM00054511,"BEIJING, CH",39.933,116.283,55,1994/1/17,34,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,1994/1/18,28,13
CHM00054511,"BEIJING, CH",39.933,116.283,55,1994/1/19,35,11
CHM00054511,"BEIJING, CH",39.933,116.283,55,1994/1/20,31,19
