DATE,TMAX,TMIN
2020/4/4,73,48
2020/4/5,64,41
2020/4/6,64,46
2020/4/7,57,42
2020/4/8,64,41
2020/4/9,71,50
2020/4/10,73,46
2020/4/11,78,48
2020/4/12,78,53
2020/4/13,75,51
2020/4/14,68,50
2020/4/15,69,46
2020/4/16,71,53
2020/4/17,73,51
2020/4/18,62,41
2020/4/19,57,42
2020/4/20,60,42
2020/4/21,66,46
2020/4/22,82,53
2020/4/23,71,50
2020/4/24,71,46
2020/4/25,77,48
2020/4/26,84,59
2020/4/27,87,60
2020/4/28,89,62
2020/4/29,95,68
2020/4/30,93,66
2020/5/1,84,59
2020/5/2,69,50
2020/5/3,80,55
2020/5/4,77,60
2020/5/5,71,59
2020/5/6,64,51
2020/5/7,69,55
2020/5/8,78,57
2020/5/9,82,57
2020/5/10,84,53
2020/5/11,86,68
2020/5/12,86,60
2020/5/13,77,60
2020/5/14,77,51
2020/5/15,73,53
2020/5/16,80,57
2020/5/17,84,59
2020/5/18,84,60
2020/5/19,75,59
2020/5/20,87,62
2020/5/21,82,60
2020/5/22,82,62
2020/5/23,77,57
2020/5/24,82,59
2020/5/25,84,57
2020/5/26,89,64
2020/5/27,89,66
2020/5/28,86,64
2020/5/29,82,55
2020/5/30,86,60
2020/5/31,89,68
2020/6/1,95,64
2020/6/2,86,64
2020/6/3,86,62
2020/6/4,87,66
2020/6/5,96,75
2020/6/6,100,77
2020/6/7,86,69
2020/6/8,95,69
2020/6/9,87,68
2020/6/10,93,69
2020/6/11,93,69
2020/6/12,95,69
2020/6/13,98,71
2020/6/14,95,73
2020/6/15,87,69
2020/6/16,89,71
2020/6/17,93,75
2020/6/18,91,78
2020/6/19,95,77
2020/6/20,93,75
2020/6/21,91,73
2020/6/22,87,69
2020/6/23,78,68
2020/6/24,82,69
2020/6/25,87,69
2020/6/26,87,71
2020/6/27,86,73
2020/6/28,93,69
2020/6/29,91,71
2020/6/30,78,69
2020/7/1,78,68
2020/7/2,86,71
2020/7/3,86,71
2020/7/4,87,71
2020/7/5,87,71
2020/7/6,87,69
2020/7/7,91,68
2020/7/8,89,73
2020/7/9,80,68
2020/7/10,82,71
2020/7/11,82,71
2020/7/12,82,71
2020/7/13,82,71
2020/7/14,82,71
2020/7/15,82,71
2020/7/16,82,71
2020/7/17,82,71
2020/7/18,82,71
2020/7/19,82,71
2020/7/20,82,71
2020/7/21,82,71
2020/7/22,82,71
2020/7/23,82,71
2020/7/24,82,71
2020/7/25,82,71
2020/7/26,82,71
2020/7/27,82,71
2020/7/28,82,71
2020/7/29,82,71
2020/7/30,82,71
2020/7/31,82,71
2020/8/1,82,71
2020/8/2,82,71
2020/8/3,82,71
2020/8/4,82,71
2020/8/5,82,71
2020/8/6,82,71
2020/8/7,82,71
2020/8/8,82,71
2020/8/9,82,71
2020/8/10,82,71
2020/8/11,82,71
2020/8/12,82,71
2020/8/13,82,71
2020/8/14,82,71
2020/8/15,82,71
2020/8/16,82,71
2020/8/17,82,71
2020/8/18,82,71
2020/8/19,82,71
2020/8/20,82,71
2020/8/21,82,71
2020/8/22,82,71
2020/8/23,82,71
2020/8/24,82,71
2020/8/25,82,71
2020/8/26,82,71
2020/8/27,82,71
2020/8/28,82,71
2020/8/29,82,71
2020/8/30,82,71
2020/8/31,82,71
2020/9/1,82,71
2020/9/2,82,71
2020/9/3,82,71
2020/9/4,82,71
2020/9/5,82,71
2020/9/6,82,71
2020/9/7,82,71
2020/9/8,82,71
2020/9/9,82,71
2020/9/10,82,71
2020/9/11,82,71
2020/9/12,82,71
2020/9/13,82,71
2020/9/14,82,71
2020/9/15,82,71
2020/9/16,82,71
2020/9/17,82,71
2020/9/18,82,71
2020/9/19,82,71
2020/9/20,82,71
2020/9/21,82,71
2020/9/22,82,71
2020/9/23,82,71
2020/9/24,82,71
2020/9/25,82,71
2020/9/26,82,71
2020/9/27,82,71
2020/9/28,82,71
2020/9/29,82,71
2020/9/30,82,71
2020/10/1,82,71
2020/10/2,82,71
2020/10/3,82,71
2020/10/4,82,71
2020/10/5,82,71
2020/10/6,82,71
2020/10/7,82,71
2020/10/8,82,71
2020/10/9,82,71
2020/10/10,82,71
2020/10/11,82,71
2020/10/12,82,71
2020/10/13,82,71
2020/10/14,82,71
2020/10/15,82,71
2020/10/16,82,71
2020/10/17,82,71
2020/10/18,82,71
2020/10/19,82,71
2020/10/20,82,71
2020/10/21,82,71
2020/10/22,82,71
2020/10/23,82,71
2020/10/24,82,71
2020/10/25,82,71
2020/10/26,82,71
2020/10/27,82,71
2020/10/28,82,71
2020/10/29,82,71
2020/10/30,82,71
2020/10/31,82,71
2020/11/1,82,71
2020/11/2,82,71
2020/11/3,82,71
2020/11/4,82,71
2020/11/5,82,71
2020/11/6,82,71
2020/11/7,82,71
2020/11/8,82,71
2020/11/9,82,71
2020/11/10,82,71
2020/11/11,82,71
2020/11/12,82,71
2020/11/13,82,71
2020/11/14,82,71
2020/11/15,82,71
2020/11/16,82,71
2020/11/17,82,71
2020/11/18,82,71
2020/11/19,82,71
2020/11/20,82,71
2020/11/21,82,71
2020/11/22,82,71
2020/11/23,82,71
2020/11/24,82,71
2020/11/25,82,71
2020/11/26,82,71
2020/11/27,82,71
2020/11/28,82,71
2020/11/29,82,71
2020/11/30,82,71
2020/12/1,82,71
2020/12/2,82,71
2020/12/3,82,71
2020/12/4,82,71
2020/12/5,82,71
2020/12/6,82,71
2020/12/7,82,71
2020/12/8,82,71
2020/12/9,82,71
2020/12/10,82,71
2020/12/11,82,71
2020/12/12,82,71
2020/12/13,82,71
2020/12/14,82,71
2020/12/15,82,71
2020/12/16,82,71
2020/12/17,82,71
2020/12/18,82,71
2020/12/19,82,71
2020/12/20,82,71
2020/12/21,82,71
2020/12/22,82,71
2020/12/23,82,71
2020/12/24,82,71
2020/12/25,82,71
2020/12/26,82,71
2020/12/27,82,71
2020/12/28,82,71
2020/12/29,82,71
2020/12/30,82,71
2020/12/31,82,71
